word,corpus_ratio,audiencesLoveIndex,audiencesHateIndex,criticsHateIndex,criticsLoveIndex
rise,7.14540907466952e-05,0.427197802197802,1.05950488303429,1.40639131745553,2.5114401076716
material,0.000288462810792214,0.529098195382599,1.44345390028067,1.39348864481833,1.55524960796177
brings,0.000217008720045519,0.562650763870276,1.22101477374074,1.38924020382803,0.413468798214227
parts,0.000145554629298824,0.629145854145854,0.780180868416163,1.38082056622907,0.616444390064848
adventure,0.000145554629298824,0.209715284715285,0.260060289472054,1.38082056622907,3.08222195032424
fascinating,0.000145554629298824,0.209715284715285,0.520120578944108,1.38082056622907,4.93155512051878
laughs,0.000145554629298824,0.419430569430569,1.30030144736027,1.38082056622907,1.2328887801297
feels,0.00109298294364389,0.893701939706782,0.831185428821093,1.37914887062831,1.1493031001209
better,0.000950074762150503,1.18877605681227,1.27494738014155,1.37505112096627,0.661089387674001
nothing,0.000658965503552856,1.38967959751092,1.37863285985185,1.37250237004696,0.816974492857027
given,0.000367856244955209,1.16173215273935,1.85222796098801,1.36591962486688,0.975667379958752
give,0.000441956783507337,1.58856188721458,1.62732336825327,1.36428379298082,0.609061822519161
talent,0.000148201077104257,0.82388147566719,1.53249813438889,1.35616305611783,2.4217458181119
latest,0.000148201077104257,0.411940737833595,2.29874720158334,1.35616305611783,0.605436454527975
acted,7.41005385521284e-05,0.411940737833595,1.02166542292593,1.35616305611783,1.21087290905595
decide,7.41005385521284e-05,0.411940737833595,2.04333084585185,1.35616305611783,1.21087290905595
impossible,7.41005385521284e-05,2.05970368916797,0.510832711462964,1.35616305611783,2.4217458181119
spend,7.41005385521284e-05,1.64776295133438,0.510832711462964,1.35616305611783,2.4217458181119
us,0.000817752371878846,1.04518297236744,0.879491917470216,1.35177417891357,2.0847391185041
based,0.000224948063461818,1.35698125404008,0.168274304952506,1.3402081966341,0.398875781806666
doesnt,0.00090508514945814,0.708248987854251,1.12920915165497,1.33237072179998,1.09049373096267
surprise,0.00015084752490969,1.01178426836322,1.00374146813775,1.33237072179998,1.18962952468655
fast,0.00015084752490969,1.4164979757085,0.752806101103315,1.33237072179998,0.594814762343274
directed,0.00015084752490969,0.404713707345286,1.25467683517219,1.33237072179998,3.56888857405964
twists,0.00015084752490969,2.22592539039907,0.752806101103315,1.33237072179998,2.3792590493731
matter,0.000227594511267252,0.402360720674674,1.66317626987942,1.32462438039416,0.394237691320542
strong,0.000306987945430246,0.596603827207276,1.23304447594508,1.30939881280343,2.33823734162528
biggest,0.000153493972715123,0.795471769609701,2.46608895189017,1.30939881280343,0.584559335406321
intended,7.67469863575616e-05,2.3864153088291,0.493217790378034,1.30939881280343,1.16911867081264
brother,7.67469863575616e-05,1.98867942402425,0.986435580756068,1.30939881280343,1.16911867081264
tale,0.000309634393235679,0.295752324598478,0.244501126854068,1.29820736995895,2.02847085619629
two,0.00085480264115491,1.57124145204641,1.2841986430586,1.29318334762939,1.25960773202105
while,0.00132322390271658,0.968884615384615,0.944018850783557,1.29106722942418,1.28836877523553
journey,0.000156140420520556,0.390994598621717,0.969716333624609,1.28720561258642,1.1493031001209
yet,0.000547814695724664,0.780100334448161,0.690981445457149,1.28409642028549,1.14652700567617
idea,0.000391674275204107,1.09108627858628,1.54630442388789,1.28285694497633,0.4581681277509
screen,0.000391674275204107,0.93521681021681,0.676508185450952,1.28285694497633,0.68725219162635
without,0.000627208129887658,0.876025872861316,0.543163895732771,1.28177436527593,1.28751043494557
right,0.00055310759133553,0.772635259477365,0.958116855949673,1.27180841626362,0.973333247470812
camera,0.000158786868325989,0.768956043956044,0.238388598682716,1.26575218570998,2.82537012113055
interest,0.000158786868325989,1.15343406593407,0.715165796048149,1.26575218570998,1.13014804845222
voice,0.000158786868325989,0.768956043956044,2.14549738814445,1.26575218570998,0.56507402422611
sets,0.000158786868325989,0.961195054945055,0.238388598682716,1.26575218570998,1.13014804845222
air,7.93934341629947e-05,0.384478021978022,0.953554394730865,1.26575218570998,2.26029609690444
male,7.93934341629947e-05,0.384478021978022,0.953554394730865,1.26575218570998,1.13014804845222
year,0.000399613618620407,0.763863619823885,0.852515518467992,1.25736972090395,0.224532724858057
love,0.000643086816720257,0.711996336996337,0.647475206298736,1.25012561551603,0.976671152983401
cinematic,0.000161433316131423,0.567262655377409,0.234480588868246,1.24500214987867,1.66743154689672
ideas,0.000161433316131423,0.567262655377409,0.937922355472982,1.24500214987867,2.22324206252896
expecting,0.000161433316131423,1.51270041433976,0.234480588868246,1.24500214987867,0.55581051563224
live,0.00024347319809985,0.501493072145246,0.932824951367151,1.23823583384672,0.368526537538768
instead,0.000325513080068278,1.03152640042884,0.697722727851853,1.23488018118047,1.37822932738076
more,0.00334246357826208,1.15069431755893,1.04188841229501,1.23268027586958,0.912708637704881
audience,0.000571632725973562,1.44179258241758,0.794628662275721,1.23059240277359,0.470895020188425
down,0.000735712489910418,1.24471302079216,0.926113980494006,1.2293276623802,0.975667379958752
comes,0.000656319055747423,0.651132133995037,1.90326381206362,1.22492147004192,1.09369165979247
choice,8.20398819684279e-05,1.48830202056009,0.461397287772999,1.22492147004192,2.18738331958494
emotion,8.20398819684279e-05,0.744151010280043,0.922794575545999,1.22492147004192,1.09369165979247
touch,8.20398819684279e-05,0.744151010280043,1.384191863319,1.22492147004192,1.09369165979247
disappointing,8.20398819684279e-05,1.11622651542006,1.845589151092,1.22492147004192,1.09369165979247
one,0.00328953462215341,0.965061487185381,0.909060303906738,1.22196510285758,0.954670515587154
performances,0.000576925621584428,0.899466932150418,0.984173113827728,1.21930256421603,1.08867472557324
thing,0.000579572069389861,1.10603266596417,1.43686278658076,1.21373497259861,0.774074005789192
every,0.000828338163100578,1.36348435909139,0.685462424327299,1.21318100866771,0.649925395276037
even,0.00215420851362259,1.20444589194589,0.913725341388299,1.2128829297958,1.08294284741122
works,0.000415492305453006,0.587737103660671,0.546623538380751,1.20931737488215,1.51166299474501
mystery,0.000166726211742289,1.64776295133438,1.13518380325103,1.20547827210474,0.5381657373582
how,0.00159580802667619,0.95641298999508,1.3520547387975,1.1964821655965,0.618488981740021
since,0.000338745319095444,1.35168054601648,2.34663776828299,1.18664267410311,0.529756897711979
fresh,0.000169372659547722,0.540672218406593,0.67046793379514,1.18664267410311,1.58927069313594
deliver,0.000169372659547722,1.26156850961538,0.893957245060186,1.18664267410311,0.529756897711979
starts,0.000169372659547722,0.720896291208791,2.23489311265047,1.18664267410311,0.529756897711979
writer/director,8.4686329773861e-05,0.720896291208791,3.12885035771065,1.18664267410311,1.05951379542396
read,8.4686329773861e-05,1.80224072802198,2.23489311265047,1.18664267410311,1.05951379542396
bored,8.4686329773861e-05,1.44179258241758,1.34093586759028,1.18664267410311,2.11902759084791
reveals,8.4686329773861e-05,2.88358516483517,0.893957245060186,1.18664267410311,1.05951379542396
awful,8.4686329773861e-05,1.44179258241758,0.893957245060186,1.18664267410311,1.05951379542396
long,0.000598097204027894,1.12281192259068,1.20249116149689,1.17614141150042,0.600078609797639
will,0.00197425006285314,1.00500287246266,1.20792078152905,1.17073593584435,0.590828068225692
most,0.00155081841398383,1.10225781044894,0.781068446195931,1.16639279911841,0.925718537981341
if,0.00241356039855504,1.07502078513592,0.941007626379143,1.16582438157498,1.30115729262591
exactly,0.000346684662511744,1.0565808237564,1.85615550119367,1.15946765103204,0.776437590539694
all,0.0034880182075609,1.20769272457436,0.976705943009612,1.15242991111682,0.90034556212051
point,0.000611329443055059,1.54789853004139,1.73373526314703,1.15068380519089,0.880634842949782
likely,0.000174665555158588,0.873813686313686,0.216716907893378,1.15068380519089,1.02740731677475
places,8.73327775792942e-05,0.699050949050949,0.866867631573514,1.15068380519089,2.05481463354949
amusing,8.73327775792942e-05,1.04857642357642,0.433433815786757,1.15068380519089,2.05481463354949
protagonist,8.73327775792942e-05,2.09715284715285,1.30030144736027,1.15068380519089,1.02740731677475
sounds,8.73327775792942e-05,2.09715284715285,1.73373526314703,1.15068380519089,2.05481463354949
class,8.73327775792942e-05,0.349525474525475,0.866867631573514,1.15068380519089,1.02740731677475
whos,8.73327775792942e-05,2.44667832167832,2.16716907893379,1.15068380519089,1.02740731677475
on,0.00515263387717836,1.11966635059855,0.918291982599061,1.15068380519089,1.11447573345057
into,0.00228123800828338,1.03032973407103,0.978997261411619,1.1453442051668,1.0226397654208
life,0.00105593267436783,0.462529951251756,0.932045648985056,1.14203204725712,0.424867687388053
so,0.00309634393235679,1.31116863905325,1.18583046524223,1.13593144871408,0.811388342478517
main,0.000354624005928043,1.2050803673938,0.960670472303484,1.13350942003879,0.253018219802736
moving,0.000177312002964022,0.344308676398229,0.426964654357104,1.13350942003879,1.01207287921094
movie,0.00507853333862623,1.28626831740433,0.946597770694267,1.12789798726632,0.671375078288448
may,0.000981832135815701,0.621797340126181,0.925281892461217,1.12587121639971,1.64495942362318
seriously,0.000179958450769455,1.35698125404008,1.26205728714379,1.11684016386175,0.997189454516665
king,0.000179958450769455,0.16962265675501,0.210342881190632,1.11684016386175,0.498594727258333
quickly,0.000179958450769455,1.18735859728507,0.841371524762528,1.11684016386175,0.498594727258333
netflix,0.000179958450769455,0.678490627020039,2.73445745547822,1.11684016386175,3.49016309080833
meaning,8.99792253847273e-05,1.01773594053006,0.420685762381264,1.11684016386175,1.99437890903333
equally,8.99792253847273e-05,1.01773594053006,1.26205728714379,1.11684016386175,0.997189454516665
arc,8.99792253847273e-05,0.339245313510019,0.420685762381264,1.11684016386175,1.99437890903333
words,8.99792253847273e-05,2.03547188106012,0.420685762381264,1.11684016386175,0.997189454516665
off,0.000817752371878846,1.04518297236744,1.11093715890975,1.10599705547474,0.768061780501509
let,0.000182604898574888,1.17015050167224,1.65835546909716,1.10065407453042,1.47410615015507
youll,0.000182604898574888,0.334328714763497,0.621883300911434,1.10065407453042,1.96547486687343
classic,0.000275230571765048,0.554535608622147,0.41259565156624,1.09536246840287,1.30401697898333
made,0.00101094306167547,1.0568113169553,1.01096735567016,1.09345084105836,0.887550823391796
something,0.00110356873486563,0.940449837931852,1.0633160516783,1.09273569989351,0.650444919972501
worth,0.000460481918145369,0.464025198938992,1.06863854581907,1.09116567733619,1.16911867081264
wonder,0.000277877019570482,0.439403453689168,0.544888225560494,1.08493044489427,0.64579888482984
leads,0.000185251346380321,0.988657770800628,0.612999253755556,1.08493044489427,1.45304749086714
age,0.000185251346380321,1.3182103610675,0.612999253755556,1.08493044489427,0.48434916362238
told,0.000185251346380321,0.82388147566719,2.24766393043704,1.08493044489427,0.968698327244761
particular,0.000185251346380321,0.329552590266876,1.83899776126667,1.08493044489427,0.968698327244761
a,0.0311539835655591,0.900446743623349,0.85902517466198,1.08059883336606,1.20387840023708
probably,0.000373149140566075,0.899842179097498,1.42018739640767,1.0772359027319,1.68319922109905
little,0.00130734521588398,0.700466031943765,1.15816323246664,1.07614558299229,1.3726494515614
is,0.0169213872679396,0.934436731551214,0.988749708643359,1.07491935696046,1.07111310191124
offers,0.000187897794185754,0.487366506732704,0.20145515381638,1.0696497344028,2.86516406649859
keeps,0.000187897794185754,0.162455502244235,0.80582061526552,1.0696497344028,1.43258203324929
might,0.000658965503552856,1.06542102475837,1.26374678819753,1.06750184336986,1.08929932380937
much,0.00217008720045519,0.8158436076119,1.15124250095556,1.06508415626815,0.950978235892722
could,0.00113267966072539,0.970178186299682,1.03598783539685,1.06465137115793,1.02980780115973
fine,0.000283169915181348,0.32339272876656,0.401027549185878,1.06465137115793,1.5843196940919
of,0.0259298955976341,0.958252020484109,0.983918649798841,1.06189864937089,1.00695983496508
any,0.00104270043534066,1.25882398058794,0.94387363945441,1.06014776975709,0.430259409309221
at,0.00379765260079658,0.94043056246889,1.16619370226667,1.05846872672611,0.945071538775376
past,0.000285816362986781,1.17479395604396,1.19194299341358,1.05479348809165,0.31393001345895
issues,0.000190544241991187,1.28159340659341,1.19194299341358,1.05479348809165,0.941790040376851
eventually,0.000190544241991187,1.28159340659341,1.78791449012037,1.05479348809165,0.470895020188425
learn,9.52721209955937e-05,0.640796703296703,1.19194299341358,1.05479348809165,0.941790040376851
showing,9.52721209955937e-05,0.961195054945055,0.397314331137861,1.05479348809165,0.941790040376851
inspired,9.52721209955937e-05,0.320398351648352,0.397314331137861,1.05479348809165,0.941790040376851
kate,9.52721209955937e-05,0.320398351648352,0.397314331137861,1.05479348809165,0.941790040376851
reach,9.52721209955937e-05,1.28159340659341,0.397314331137861,1.05479348809165,0.941790040376851
actually,0.000574279173778995,1.64776295133438,1.45010576157228,1.04993268860736,0.312483331369278
question,0.00019319068979662,1.26403733253048,1.17561500720244,1.04034426222738,1.85777761389406
tell,0.000291109258597647,1.04857642357642,1.95045217104041,1.0356154246718,0.616444390064848
lot,0.000584864965000728,0.574107453632341,0.841371524762528,1.03092938202623,0.920482573399999
or,0.00282905270400805,0.884767010351669,0.990126639991825,1.03012572644311,1.07834519122663
impressive,0.000195837137602054,0.467608405108405,0.966440264929931,1.02628555598106,2.7490087665054
fully,0.000195837137602054,1.09108627858628,0.773152211943945,1.02628555598106,1.3745043832527
surface,9.79185688010268e-05,0.623477873477874,0.773152211943945,1.02628555598106,3.6653450220072
climax,9.79185688010268e-05,1.24695574695575,0.773152211943945,1.02628555598106,3.6653450220072
source,9.79185688010268e-05,0.623477873477874,1.93288052985986,1.02628555598106,2.7490087665054
by,0.00343773569925767,0.754749003882953,1.06806901026436,1.02312532332215,1.07011708975845
comedy,0.000688076429412621,0.621079881656805,0.605140288963818,1.02233830384268,1.43441867688166
the,0.0517512868352454,1.04991697129258,1.03718240736004,1.01946289567539,0.896374136102989
completely,0.00039432072300954,1.70305701010399,1.43993113298285,1.0193977334577,0.227546586936689
work,0.000793934341629947,1.19188186813187,0.572132636838519,1.01260174856798,1.13014804845222
hand,0.000198483585407487,0.768956043956044,1.33497615262321,1.01260174856798,0.452059219380888
serious,0.000198483585407487,1.84549450549451,0.572132636838519,1.01260174856798,0.904118438761777
we,0.00159316157887076,0.900521612938557,0.760309151944876,1.00923762315746,1.29535241433892
fans,0.000299048602013947,1.12281192259068,1.3923581869964,1.00812120985751,2.40031443919056
scene,0.000500178635226867,1.52570643642072,0.983825962817559,1.00456522675395,0.1793885791194
in,0.0142193640585924,0.963878458225192,0.926401254512398,1.00355561346073,1.08534597617969
need,0.00040226006642584,0.758838201272412,1.12920915165497,0.999278041349983,0.669166607636183
flaws,0.00010056501660646,0.303535280508965,0.752806101103315,0.999278041349983,0.892222143514911
unexpected,0.00010056501660646,0.607070561017929,0.376403050551657,0.999278041349983,2.67666643054473
original,0.000606036547444193,1.3599440952061,1.24919789702733,0.994914381780769,0.740271647457786
sort,0.000203776481018353,0.449389895818467,2.60060289472054,0.986300404449334,1.76126968589956
own,0.000717187355272386,0.723556425124691,1.00281550737379,0.980841177118434,1.12597776045055
clearly,0.000309634393235679,1.28159340659341,1.71150788797848,0.973655527469215,0.289781550885185
child,0.000206422928823786,2.07026627218935,1.10025507084331,0.973655527469215,1.73868930531111
hollywood,0.000206422928823786,0.443628486897718,0.550127535421653,0.973655527469215,1.73868930531111
killing,0.000103211464411893,1.18300929839391,2.20051014168661,0.973655527469215,6.08541256858888
natural,0.000103211464411893,0.887256973795435,0.733503380562204,0.973655527469215,0.869344652655554
it,0.0114591189975256,1.03888980534477,1.07027121440924,0.973430664760792,1.08838738153482
make,0.00134704193296548,1.26900408039897,0.758722062605109,0.969829769011575,0.66609904623903
moments,0.000624561682082225,0.488743248277147,1.21214541703076,0.965404209439814,1.00564021260579
ultimately,0.000312280841041113,0.879737846898864,0.848501791921533,0.965404209439814,3.44790930036271
lead,0.000312280841041113,0.684240547588005,1.21214541703076,0.965404209439814,1.43662887515113
father,0.000209069376629219,1.02203018500487,1.44843705528739,0.961330773956946,0.429170144981856
absolutely,0.000209069376629219,1.31403880929197,1.62949168719831,0.961330773956946,0.429170144981856
rest,0.000209069376629219,1.31403880929197,1.44843705528739,0.961330773956946,2.57502086989114
acting,0.000314927288846546,1.06619955674578,0.721175592653596,0.957291569024354,1.13964509087619
like,0.0034880182075609,1.08517317280595,1.10693340207756,0.95075467667138,0.720276449696408
fun,0.000741005385521284,0.741493328100471,0.56191598260926,0.949314139282484,0.968698327244761
director,0.000635147473303958,0.52865728021978,0.893957245060186,0.949314139282484,1.5539535666218
wasnt,0.000211715824434653,1.15343406593407,1.96670593913241,0.949314139282484,0.423805518169583
cinema,0.000211715824434653,0.576717032967033,0.178791449012037,0.949314139282484,0.423805518169583
mix,0.000105857912217326,1.44179258241758,1.07274869407222,0.949314139282484,0.847611036339166
edge,0.000105857912217326,1.15343406593407,2.14549738814445,0.949314139282484,0.847611036339166
were,0.00106387201778413,1.46331187469247,0.853929308714208,0.944591183365656,0.590375846206384
terms,0.000320220184457412,1.2392266824085,1.41851066984757,0.941468567883455,0.840605986452065
years,0.000534582456697498,0.970711837667283,1.06212741987349,0.939914989388598,0.167843769572112
story,0.00224948063461818,0.800618939883646,0.824544094267278,0.938145737643867,1.15673976723933
character,0.00128882008124595,0.876325676377011,1.11606982545502,0.935668966849266,0.417713857744147
bit,0.00064573326452569,0.661806431273644,0.82068206103886,0.933751612409001,0.55581051563224
himself,0.000322866632262845,1.60724419023599,0.937922355472982,0.933751612409001,0.27790525781612
either,0.000322866632262845,0.567262655377409,1.28964323877535,0.933751612409001,0.833715773448359
no,0.0015084752490969,1.29508386350492,1.0288350048412,0.932659505259985,0.951703619749239
very,0.00227594511267252,1.09978596984411,1.16422338891559,0.927237066275915,0.788475382641084
execution,0.000108504360022759,1.12530152774055,0.697722727851853,0.92616013588535,1.65387519285691
provides,0.000108504360022759,0.281325381935138,0.697722727851853,0.92616013588535,1.65387519285691
performance,0.000661611951358289,0.322961538461538,1.02983874630933,0.911341573711185,1.6274131897712
has,0.00309369748455136,0.996551246016601,1.18684486256066,0.909522528653877,1.04410598146142
be,0.0055390152567716,1.11320440190483,0.997746834429334,0.907132479008585,0.874744308883229
action,0.000886560014820108,0.929633426275217,0.640446981535656,0.90680753603103,0.809658303368755
and,0.0271604938271605,0.995754245754246,0.981149216443334,0.906487242031408,0.924996941147681
once,0.00044460323131277,1.44179258241758,0.681110281950618,0.904108704078556,0.807248606037301
tries,0.000222301615656385,1.51044937205651,1.02166542292593,0.904108704078556,0.40362430301865
neither,0.000111150807828193,0.82388147566719,0.681110281950618,0.904108704078556,2.4217458181119
dont,0.000780702102602781,0.586491897932576,1.50306031711814,0.901043928810494,0.344790930036271
an,0.00470009130244929,0.93521681021681,1.06308429142292,0.897999861483431,1.35541404459641
wants,0.000336098871290011,1.54396685991174,1.01362081329659,0.896989737904709,0.266964105933595
watch,0.000674844190385455,0.768956043956044,0.729188654794191,0.893472131089397,0.664792969677777
obvious,0.000224948063461818,0.678490627020039,1.51446874457255,0.893472131089397,0.797751563613332
get,0.00146613208420997,1.1867462411235,1.0585486511904,0.891052982720021,0.97918964486835
able,0.000338745319095444,1.08134443681319,0.893957245060186,0.889982005577329,0.264878448855989
another,0.00090508514945814,1.04551041064199,1.21285427399978,0.888247147866652,0.793086349791032
together,0.00045254257472907,0.944331983805668,0.92009634579294,0.888247147866652,1.38790111213431
times,0.000566339830362696,1.02407697442744,0.066837924864313,0.887209475964938,0.950591816455139
true,0.000341391766900877,0.178826986966522,0.554392089959805,0.883082920262776,0.262825127547028
ends,0.000227594511267252,0.670601201124457,2.49476440481912,0.883082920262776,0.394237691320542
gave,0.000113797255633626,2.14592384359826,1.33054101590353,0.883082920262776,1.57695076528217
bigger,0.000113797255633626,1.07296192179913,0.332635253975883,0.883082920262776,0.788475382641084
element,0.000113797255633626,1.34120240224891,1.66317626987942,0.883082920262776,1.57695076528217
standard,0.000113797255633626,1.34120240224891,0.332635253975883,0.883082920262776,0.788475382641084
but,0.00911701268971723,0.890605113319192,1.03382457599994,0.881801232424949,1.07273849591836
up,0.00228123800828338,1.00356792279646,1.11174265278947,0.881034003974463,0.825978272070649
our,0.000571632725973562,0.961195054945055,0.860847717465365,0.878994573409708,0.941790040376851
makes,0.000915670940679872,1.36678603188719,0.826781267107687,0.877978394712124,1.0778868670209
part,0.000457835470339936,1.13343231912596,1.24017190066153,0.877978394712124,1.17587658220462
for,0.00781231392163868,0.992453430715626,1.02235760817181,0.874706795002831,0.803967107638775
this,0.0111468381564845,1.11728655959425,1.2734433690316,0.874486908930683,0.555414639196604
found,0.000576925621584428,1.16401602984172,1.57467698212436,0.870930403011453,0.311049921592354
sure,0.000463128365950803,1.64776295133438,1.14426527367704,0.867944355915414,0.581218996346856
many,0.00115914413877972,0.921693888303477,1.14295903478015,0.86695355185615,0.774074005789192
not,0.00418668042819526,0.838463448687848,1.22961502228253,0.864103894163576,1.02870618822452
funny,0.000465774813756236,0.851968344155844,0.487613042760102,0.863012853893168,1.34847210326685
plays,0.000349331110317177,0.524288211788212,1.40865990130696,0.863012853893168,1.02740731677475
few,0.000817752371878846,1.23182278886162,1.01835906233393,0.860219932035908,0.658338669001294
with,0.00798697947679727,0.98221522513272,0.990521215202539,0.855578018173743,1.20204613503367
coming,0.000235533854683551,0.518397333004075,0.964268489053684,0.853316080253918,0.761897560754306
sequence,0.000235533854683551,1.29599333251019,0.642845659369123,0.853316080253918,0.380948780377153
you,0.00436663887896471,1.20236763236763,1.17893997893998,0.851506015841259,0.678088829071332
seems,0.000709248011856086,1.54938904379203,0.853929308714208,0.85013206502909,0.759054659408208
are,0.00416021595014092,1.24735236137908,1.07365857421987,0.845445162210864,0.819573012236343
help,0.000357270453733476,1.28159340659341,0.953554394730865,0.843834790473319,0.75343203230148
delivers,0.000238180302488984,0.640796703296703,0.317851464910288,0.843834790473319,1.50686406460296
stories,0.000238180302488984,0.512637362637363,0.794628662275721,0.843834790473319,1.13014804845222
figure,0.000119090151244492,0.768956043956044,0.317851464910288,0.843834790473319,0.75343203230148
opening,0.000119090151244492,2.30686813186813,0.953554394730865,0.843834790473319,0.75343203230148
decent,0.000119090151244492,1.28159340659341,0.635702929820577,0.843834790473319,1.50686406460296
using,0.000119090151244492,1.28159340659341,0.317851464910288,0.843834790473319,0.75343203230148
further,0.000119090151244492,0.768956043956044,1.90710878946173,0.843834790473319,0.75343203230148
why,0.000838923954322311,1.71013883592748,0.676813056196987,0.838510911669071,0.106954073986015
to,0.0246966509203022,1.07655494152226,1.05450936065394,0.838228515611623,0.904651298964647
role,0.000359916901538909,0.339245313510019,1.36722872773911,0.83763012289631,1.74508154540416
however,0.000359916901538909,1.27216992566257,1.36722872773911,0.83763012289631,0.747892090887499
side,0.000240826750294417,1.01400797005193,2.51486873335613,0.834561880687898,1.86288139854762
premise,0.000486946396199701,1.44179258241758,1.08829577659501,0.825490555897812,0.921316343846919
filmmaker,0.000121736599049925,0.250746536072623,1.24376660182287,0.825490555897812,2.94821230031014
break,0.000121736599049925,1.25373268036312,0.621883300911434,0.825490555897812,0.737053075077535
mark,0.000121736599049925,1.50447921643574,0.621883300911434,0.825490555897812,1.47410615015507
everything,0.000608682995249626,1.00298614429049,0.808448291184864,0.825490555897812,0.737053075077535
such,0.000733066042104985,0.957725036696156,0.413092156562108,0.822510445587712,1.59118317291107
anything,0.000611329443055059,1.19837305551591,1.11454409773738,0.821917003707779,0.733862369124819
whole,0.000492239291810567,1.17823909961007,1.384191863319,0.816614313361277,0.546845829896236
others,0.000246119645905284,1.36427685218008,1.384191863319,0.816614313361277,0.364563886597491
